402439.81242373475	4133021.595754716	0
402439.746292142	4133021.247503371	0
402439.67517092737	4133020.8726864755	0
402439.61410525243	4133020.5507107703	0
402439.55314639	4133020.2293759314	0
402439.4874878206	4133019.8833447425	0
402439.42924502306	4133019.5762387216	0
402439.3709717083	4133019.2691861107	0
402439.306625395	4133018.9300061204	0
402439.2318115516	4133018.5358181903	0
402439.1606140411	4133018.1606274555	0
402439.1035309129	4133017.8597775428	0
402439.03092959314	4133017.4770718548	0
402438.95254519326	4133017.0640316904	0
402438.87220767024	4133016.640592669	0
402438.79501345486	4133016.2336941715	0
402438.7386474901	4133015.936880202	0
402438.6817627233	4133015.6370526273	0
402438.61735537474	4133015.2976056077	0
402438.5585937789	4133014.987836929	0
402438.4996185582	4133014.677076434	0
402438.4315033248	4133014.31811342	0
402438.3685455614	4133013.9863186786	0
402438.2881927766	4133013.5628338787	0
402438.2194824507	4133013.2007962186	0
402438.15464785503	4133012.8590298593	0
402438.0870056431	4133012.502599808	0
402438.02580264024	4133012.18018922	0
402437.963668852	4133011.8528347965	0
402437.88897707855	4133011.4591427734	0
402437.8209839145	4133011.1008969247	0
402437.7425689973	4133010.6876202566	0
402437.665145903	4133010.279417129	0
402437.5898285186	4133009.8826199486	0
402437.51478579367	4133009.4872799865	0
402437.43635561946	4133009.073919391	0
402437.35749819677	4133008.658384415	0
402437.27903750463	4133008.2448330843	0
402437.2008667279	4133007.832883927	0
402437.11529543926	4133007.3819104177	0
402437.05764773395	4133007.0782299954	0
402437.00108340214	4133006.7801342933	0
402436.9438476848	4133006.4785901033	0
402436.88575747376	4133006.182279679	0
402436.8252106005	4133005.8529568654	0
402436.77302553994	4133005.5475293095	0
402436.6941681185	4133005.1144391005	0
402436.62648012995	4133004.7533551166	0
402436.5695190713	4133004.44875917	0
402436.4961242958	4133004.054075331	0
402436.41293337825	4133003.604116532	0
402436.3422851838	4133003.220716569	0
402436.2604065214	4133002.776823139	0
402436.1661835008	4133002.2666760394	0
